student_id,age,gender,state,city_tier,college_tier,branch,degree,cgpa,backlog_history
STU00389,25,Male,Karnataka,2,3,Mechanical,BE,5.67,0
STU00390,25,Female,West Bengal,3,2,Computer Science,MCA,7.64,0
STU00391,22,Female,Tamil Nadu,3,1,Mechanical,MCA,9.17,0
STU00392,25,Male,Delhi,2,3,Electronics,BE,8.3,0
STU00393,23,Male,Delhi,2,3,Civil,MCA,6.8,0
STU00394,22,Male,Uttar Pradesh,1,2,Information Technology,BTech,6.62,0
STU00395,25,Female,Gujarat,1,2,Computer Science,BTech,7.27,1
STU00396,22,Female,Gujarat,2,3,Mechanical,MCA,8.21,0
STU00397,21,Male,West Bengal,3,2,Electronics,BTech,7.22,1
STU00398,21,Male,West Bengal,1,2,AI & DS,BE,8.03,0
STU00399,21,Female,Telangana,2,1,Electronics,MCA,7.56,0
STU00400,20,Male,Uttar Pradesh,2,2,Mechanical,MCA,6.9,1
STU00401,20,Male,Karnataka,3,3,Information Technology,BTech,7.59,0
STU00402,22,Male,Maharashtra,1,1,Electronics,BE,8.37,0
STU00403,24,Male,Telangana,2,3,Electronics,MCA,8.17,0
STU00404,25,Female,Telangana,3,3,AI & DS,BTech,6.9,0
STU00405,21,Male,Gujarat,1,3,Information Technology,BE,7.73,0
STU00406,23,Male,Karnataka,1,1,AI & DS,BE,8.24,0
STU00407,22,Male,Tamil Nadu,3,3,Mechanical,BTech,6.2,2
STU00408,25,Male,West Bengal,1,2,Civil,MCA,7.65,0
STU00409,22,Other,Karnataka,3,3,Civil,BE,6.97,0
STU00410,20,Other,Karnataka,3,2,Computer Science,MCA,6.8,2
STU00411,22,Female,Tamil Nadu,2,2,Information Technology,BE,8.25,0
STU00412,20,Male,Delhi,3,2,AI & DS,MCA,7.14,0
STU00413,24,Male,West Bengal,3,1,Computer Science,BE,7.77,1
STU00414,23,Male,Maharashtra,2,3,Civil,BE,7.6,3
STU00415,25,Male,Maharashtra,2,2,Mechanical,BE,8.02,1
STU00416,24,Female,Karnataka,3,1,Computer Science,BE,9.81,0
STU00417,25,Female,Maharashtra,2,3,Computer Science,BE,7.44,0
STU00418,22,Male,Tamil Nadu,3,2,Information Technology,MCA,8.26,3
STU00419,22,Female,Uttar Pradesh,2,2,Mechanical,BE,7.43,0
STU00420,21,Male,Tamil Nadu,1,3,AI & DS,BE,7.72,0
STU00421,22,Male,Uttar Pradesh,2,2,Civil,BTech,7.49,0
STU00422,21,Female,Maharashtra,2,3,Electronics,BE,7.85,0
STU00423,20,Female,Uttar Pradesh,1,3,Information Technology,BTech,6.49,1
STU00424,25,Male,Gujarat,3,2,Information Technology,MCA,8.05,0
STU00425,23,Female,Uttar Pradesh,2,3,Civil,BTech,7.65,2
STU00426,25,Male,Karnataka,3,3,Civil,BTech,6.93,0
STU00427,22,Female,Maharashtra,2,3,Mechanical,BE,7.15,0
STU00428,21,Female,Tamil Nadu,3,1,Civil,BE,8.6,2
STU00429,20,Female,Telangana,3,3,Information Technology,BE,7.81,1
STU00430,20,Male,Gujarat,2,3,Electronics,BTech,7.52,0
STU00431,22,Female,Uttar Pradesh,2,2,Civil,BE,7.96,1
STU00432,22,Female,Uttar Pradesh,3,2,Civil,BE,8.96,2
STU00433,23,Male,Tamil Nadu,3,2,Electronics,BE,7.04,0
STU00434,20,Male,Delhi,2,3,Electronics,MCA,7.24,1
STU00435,22,Male,Uttar Pradesh,3,3,Mechanical,MCA,8.28,0
STU00436,21,Male,Delhi,1,3,Electronics,BTech,6.47,0
STU00437,21,Male,Telangana,2,2,Computer Science,MCA,7.09,0
STU00438,22,Other,Gujarat,3,2,Mechanical,MCA,7.56,0
STU00439,20,Female,Delhi,3,2,Civil,MCA,7.75,0
STU00440,25,Male,Delhi,1,3,Electronics,BE,6.4,0
STU00441,23,Female,Karnataka,3,3,AI & DS,BE,7.24,0
STU00442,22,Male,Delhi,1,3,Civil,BE,6.86,0
STU00443,21,Female,Telangana,2,3,Electronics,BE,6.27,0
STU00444,23,Male,Karnataka,1,3,AI & DS,BE,7.79,1
STU00445,22,Female,Telangana,1,3,Mechanical,BTech,6.78,0
STU00446,23,Female,Tamil Nadu,3,2,Computer Science,BE,6.42,1
STU00447,22,Female,Tamil Nadu,1,3,Information Technology,BE,7.74,2
STU00448,25,Male,Delhi,3,3,Mechanical,MCA,7.66,0
STU00449,24,Female,West Bengal,2,2,AI & DS,MCA,7.32,0
STU00450,25,Female,Tamil Nadu,2,2,AI & DS,BE,8.04,0
STU00451,20,Male,West Bengal,2,1,Information Technology,MCA,8.59,1
STU00452,22,Female,Maharashtra,2,3,Computer Science,MCA,7.76,1
STU00453,23,Male,Tamil Nadu,2,3,AI & DS,BTech,6.85,0
STU00454,22,Female,Delhi,3,3,Civil,BE,8.15,0
STU00455,23,Male,West Bengal,3,3,AI & DS,BE,6.38,0
STU00456,23,Female,Uttar Pradesh,2,1,Computer Science,BTech,6.75,0
STU00457,21,Female,Gujarat,1,2,Computer Science,MCA,7.16,0
STU00458,23,Male,Karnataka,3,3,Computer Science,MCA,7.18,0
STU00459,21,Male,Gujarat,2,2,Electronics,BE,8.56,3
STU00460,23,Male,Uttar Pradesh,2,2,Mechanical,MCA,7.05,0
STU00461,23,Male,Karnataka,2,2,AI & DS,MCA,8.27,0
STU00462,22,Male,Uttar Pradesh,3,3,Mechanical,MCA,6.43,1
STU00463,24,Male,Maharashtra,2,3,AI & DS,BTech,6.6,0
STU00464,24,Other,Telangana,2,2,Civil,BTech,6.63,2
STU00465,24,Male,Maharashtra,3,2,Information Technology,BTech,7.9,1
STU00466,21,Male,Maharashtra,3,1,Computer Science,MCA,8.74,0
STU00467,21,Male,Telangana,2,3,Computer Science,BTech,9.07,0
STU00468,22,Female,Uttar Pradesh,2,3,Computer Science,BE,6.45,0
STU00469,21,Female,Uttar Pradesh,1,3,AI & DS,MCA,5.86,0
STU00470,24,Female,Tamil Nadu,2,3,AI & DS,MCA,6.21,0
STU00471,25,Female,Karnataka,3,3,Mechanical,BTech,5.99,0
STU00472,20,Male,Uttar Pradesh,3,3,Electronics,BTech,6.95,0
STU00473,21,Female,West Bengal,2,3,Information Technology,BE,5.43,0
STU00474,22,Male,Tamil Nadu,1,2,AI & DS,MCA,8.15,1
STU00475,20,Female,Gujarat,3,1,Information Technology,MCA,8.97,3
STU00476,21,Male,Tamil Nadu,1,3,Mechanical,MCA,8.01,2
STU00477,22,Female,Uttar Pradesh,2,3,Electronics,BE,6.37,0
STU00478,22,Female,Gujarat,1,3,Mechanical,BE,7.77,0
STU00479,21,Male,Karnataka,1,3,Information Technology,BE,6.87,0
STU00480,20,Male,Maharashtra,3,2,Computer Science,BE,8.28,0
STU00481,22,Male,Telangana,1,3,Mechanical,BTech,7.94,0
STU00482,23,Female,Karnataka,2,3,AI & DS,MCA,7.19,0
STU00483,23,Female,Tamil Nadu,3,3,AI & DS,BE,7.47,0
STU00484,25,Male,Gujarat,2,3,Electronics,BE,7.19,0
STU00485,24,Male,Uttar Pradesh,3,3,Electronics,BE,7.73,0
STU00486,24,Male,Telangana,2,1,Electronics,BTech,8.49,2
STU00487,22,Male,Delhi,1,3,Mechanical,BTech,6.46,0
STU00488,22,Male,Uttar Pradesh,2,1,Electronics,MCA,7.56,2
STU00489,22,Male,Telangana,3,3,Mechanical,MCA,6.32,3
STU00490,20,Male,Telangana,2,2,Civil,MCA,8.49,0
STU00491,21,Female,Tamil Nadu,2,2,Mechanical,BE,7.7,0
STU00492,23,Male,Delhi,2,3,Electronics,BE,7.8,0
STU00493,24,Male,Karnataka,1,1,Civil,BTech,7.89,0
STU00494,21,Female,Maharashtra,2,2,AI & DS,BE,7.39,0
STU00495,24,Female,Gujarat,2,3,AI & DS,BTech,8.52,0
STU00496,24,Male,Gujarat,3,1,Information Technology,BE,8.47,0
STU00497,24,Male,Uttar Pradesh,3,3,Mechanical,BTech,6.34,0
STU00498,22,Male,Uttar Pradesh,3,2,Civil,MCA,6.23,0
STU00499,24,Male,Maharashtra,3,3,Electronics,MCA,6.37,0
STU00500,25,Female,Delhi,3,3,AI & DS,MCA,6.14,0
STU00501,24,Female,Maharashtra,3,3,Civil,MCA,7.16,2
STU00502,23,Male,Uttar Pradesh,3,1,Computer Science,BTech,7.47,3
STU00503,22,Male,Delhi,3,2,Mechanical,BE,9.51,0
STU00504,24,Male,Tamil Nadu,3,3,Electronics,BTech,7.99,0
STU00505,20,Male,Uttar Pradesh,2,3,Computer Science,BTech,7.36,0
STU00506,23,Female,Gujarat,1,1,Electronics,BE,8.52,0
STU00507,25,Male,West Bengal,2,3,Computer Science,BE,8.54,0
STU00508,20,Male,Karnataka,3,3,Electronics,BTech,6.65,0
STU00509,25,Male,Telangana,2,3,AI & DS,BTech,6.91,0
STU00510,23,Male,Delhi,2,2,Civil,BTech,6.8,0
STU00511,20,Male,Uttar Pradesh,3,1,Mechanical,BTech,7.77,2
STU00512,21,Female,Uttar Pradesh,2,3,Mechanical,BTech,5.97,0
STU00513,24,Male,Uttar Pradesh,1,3,Mechanical,BTech,6.91,0
STU00514,25,Male,Delhi,1,2,Information Technology,BE,7.94,1
STU00515,24,Female,Karnataka,1,3,Civil,BTech,6.83,1
STU00516,23,Male,West Bengal,3,2,Computer Science,BE,7.31,0
STU00517,21,Male,Telangana,3,2,Civil,BE,6.9,0
STU00518,21,Female,Karnataka,2,3,Electronics,BE,7.44,0
STU00519,25,Male,Gujarat,3,2,Civil,MCA,6.72,0
STU00520,20,Female,Karnataka,1,1,Information Technology,BE,7.85,0
STU00521,21,Male,Tamil Nadu,3,2,Civil,BE,5.99,0
STU00522,22,Female,Uttar Pradesh,1,2,Mechanical,BTech,7.76,0
STU00523,20,Male,Tamil Nadu,3,2,Mechanical,BE,7.22,0
STU00524,25,Male,West Bengal,2,3,Civil,BTech,7.11,0
STU00525,23,Male,Tamil Nadu,1,3,Information Technology,BE,6.08,0
STU00526,22,Male,West Bengal,2,2,Mechanical,MCA,8.13,0
STU00527,25,Male,Karnataka,3,2,Civil,BTech,7.13,0
STU00528,23,Male,Gujarat,3,2,Information Technology,MCA,8.76,3
STU00529,24,Female,West Bengal,2,1,Civil,MCA,8.68,0
STU00530,20,Male,Telangana,1,1,Civil,BTech,7.42,1
STU00531,21,Male,Delhi,2,2,Mechanical,BTech,7.46,1
STU00532,21,Female,Maharashtra,3,2,Mechanical,BE,8.23,3
STU00533,22,Male,Karnataka,3,3,Information Technology,BTech,8.11,1
STU00534,20,Male,Uttar Pradesh,3,3,Information Technology,MCA,6.98,2
STU00535,23,Male,Maharashtra,2,2,Civil,BE,7.42,2
STU00536,20,Male,Tamil Nadu,1,3,Electronics,MCA,6.97,0
STU00537,24,Male,Gujarat,2,2,Civil,MCA,7.23,0
STU00538,25,Male,Maharashtra,3,3,Electronics,MCA,7.87,0
STU00539,22,Male,Tamil Nadu,2,2,AI & DS,BE,7.46,0
STU00540,23,Male,Tamil Nadu,3,3,Civil,MCA,6.4,0
STU00541,24,Male,West Bengal,3,2,Computer Science,MCA,6.54,0
STU00542,25,Male,Gujarat,3,3,AI & DS,BE,5.88,0
STU00543,24,Male,Maharashtra,2,2,AI & DS,BTech,8.21,2
STU00544,25,Male,Telangana,1,3,Computer Science,MCA,6.9,0
STU00545,22,Female,Delhi,1,2,Mechanical,BE,7.68,1
STU00546,21,Male,Tamil Nadu,2,2,Civil,BE,7.72,0
STU00547,24,Female,Karnataka,3,2,AI & DS,BE,7.55,1
STU00548,23,Male,West Bengal,3,3,Mechanical,BTech,6.27,1
STU00549,24,Other,Tamil Nadu,3,3,AI & DS,BE,7.22,0
STU00550,21,Male,Telangana,3,2,Electronics,BTech,7.83,1
STU00551,23,Male,Uttar Pradesh,3,3,AI & DS,BE,6.83,3
STU00552,20,Male,Karnataka,2,2,AI & DS,BTech,7.94,0
STU00553,22,Male,Karnataka,3,3,Information Technology,MCA,6.99,0
STU00554,24,Female,Maharashtra,2,1,AI & DS,BE,8.2,2
STU00555,22,Female,Tamil Nadu,1,1,Mechanical,BTech,8.34,0
STU00556,25,Male,Karnataka,1,3,Computer Science,BE,8.14,0
STU00557,25,Female,Uttar Pradesh,1,2,Information Technology,MCA,6.92,1
STU00558,22,Male,Maharashtra,2,2,Civil,MCA,8.28,0
STU00559,20,Male,Delhi,3,3,AI & DS,MCA,6.07,1
STU00560,22,Female,West Bengal,2,2,Information Technology,BTech,7.87,0
STU00561,23,Female,Uttar Pradesh,1,1,Electronics,BE,7.74,0
STU00562,25,Male,Gujarat,1,2,AI & DS,BTech,7.61,0
STU00563,20,Female,Maharashtra,1,3,AI & DS,BE,7.84,0
STU00564,23,Male,Uttar Pradesh,3,3,Electronics,MCA,7.56,0
STU00565,25,Male,Uttar Pradesh,2,3,Computer Science,BTech,7.65,0
STU00566,21,Male,Maharashtra,2,3,Electronics,BE,7.95,2
STU00567,21,Male,Uttar Pradesh,2,3,Electronics,MCA,7.8,3
STU00568,23,Male,Karnataka,2,2,Computer Science,MCA,7.67,0
STU00569,23,Male,Delhi,3,2,Computer Science,BTech,7.78,0
STU00570,20,Male,Uttar Pradesh,2,3,Mechanical,MCA,6.52,3
STU00571,25,Female,Tamil Nadu,1,1,Electronics,BTech,7.95,0
STU00572,23,Female,Delhi,2,2,Information Technology,MCA,7.43,1
STU00573,21,Female,Karnataka,3,2,Electronics,MCA,8.03,0
STU00574,21,Male,Delhi,2,2,Computer Science,BE,8.38,0
STU00575,23,Female,Maharashtra,2,3,Electronics,MCA,7.64,1
STU00576,24,Female,Maharashtra,1,3,AI & DS,BTech,5.56,0
STU00577,25,Female,West Bengal,2,3,Electronics,MCA,6.6,0
STU00578,23,Male,Telangana,2,1,Information Technology,MCA,8.92,1
STU00579,21,Female,Telangana,3,3,Mechanical,BE,6.84,0
STU00580,25,Male,Karnataka,1,1,Electronics,MCA,7.67,0
STU00581,24,Male,West Bengal,2,3,Civil,BE,7.09,0
STU00582,22,Male,Tamil Nadu,3,1,Electronics,BTech,8.38,1
STU00583,22,Female,Karnataka,2,1,Information Technology,MCA,9.08,2
STU00584,20,Male,Maharashtra,3,1,Information Technology,BTech,7.16,0
STU00585,21,Male,Tamil Nadu,3,3,Information Technology,BTech,9.5,0
STU00586,20,Female,Telangana,2,3,Information Technology,BE,7.32,1
STU00587,24,Male,Karnataka,2,2,Civil,BE,7.21,0
STU00588,24,Male,Delhi,2,1,Civil,BTech,7.72,2
STU00589,22,Male,Gujarat,1,2,Electronics,BE,7.4,2
STU00590,24,Male,Telangana,2,2,Information Technology,BE,6.53,1
STU00591,21,Male,Delhi,3,3,Mechanical,BE,7.97,0
STU00592,21,Male,Delhi,2,3,Information Technology,BTech,7.44,0
STU00593,21,Female,Telangana,1,3,AI & DS,MCA,7.62,0
STU00594,23,Female,Uttar Pradesh,2,3,AI & DS,MCA,6.95,0
STU00595,22,Male,Delhi,2,1,Mechanical,BE,6.9,0
STU00596,24,Female,Gujarat,2,1,Computer Science,BTech,8.16,0
STU00597,24,Male,Telangana,1,3,Mechanical,MCA,7.26,0
STU00598,20,Female,Tamil Nadu,2,2,AI & DS,BE,7.35,0
STU00599,21,Male,Tamil Nadu,1,1,Information Technology,BE,8.48,0
STU00600,20,Female,Telangana,3,3,Electronics,BE,8.2,1
STU00601,23,Female,Delhi,3,3,Information Technology,MCA,6.85,0
STU00602,23,Female,Tamil Nadu,1,3,Mechanical,BE,7.62,1
STU00603,22,Female,Telangana,3,3,Information Technology,BE,7.1,1
STU00604,20,Male,Karnataka,3,2,Computer Science,BTech,7.6,0
STU00605,22,Female,Maharashtra,3,2,Information Technology,BE,9.34,0
STU00606,24,Male,Delhi,3,3,Electronics,BE,6.51,0
STU00607,21,Male,Gujarat,1,2,Electronics,BTech,7.82,2
STU00608,22,Female,Delhi,2,3,Computer Science,BE,6.44,0
STU00609,25,Male,Maharashtra,1,2,Computer Science,BTech,7.53,0
STU00610,23,Female,Telangana,3,3,AI & DS,MCA,9.27,0
STU00611,22,Male,Gujarat,3,3,Computer Science,BTech,6.47,0
STU00612,20,Male,West Bengal,2,3,Information Technology,BTech,6.58,2
STU00613,25,Female,West Bengal,1,1,Computer Science,BTech,7.57,0
STU00614,23,Male,Uttar Pradesh,3,3,Mechanical,BTech,7.75,1
STU00615,20,Female,Telangana,3,3,Information Technology,BTech,7.36,1
STU00616,20,Male,Tamil Nadu,2,2,Computer Science,MCA,7.23,0
STU00617,25,Male,Gujarat,2,2,Mechanical,BE,7.1,0
STU00618,21,Female,Karnataka,3,3,Electronics,BE,8.24,0
STU00619,25,Female,Delhi,2,2,AI & DS,MCA,7.89,0
STU00620,24,Female,Telangana,3,2,Mechanical,MCA,6.98,0
STU00621,21,Male,Telangana,1,1,Mechanical,BE,8.5,0
STU00622,25,Female,Delhi,2,1,Computer Science,BE,7.98,1
STU00623,24,Male,Telangana,2,2,Civil,BTech,7.45,1
STU00624,21,Male,Delhi,1,2,Electronics,MCA,7.76,0
STU00625,22,Male,Uttar Pradesh,2,1,Electronics,BTech,7.35,0
STU00626,22,Female,Telangana,3,3,AI & DS,MCA,6.21,1
STU00627,20,Male,Telangana,2,3,Civil,MCA,7.44,2
STU00628,23,Male,Gujarat,2,3,Information Technology,BE,7.67,3
STU00629,21,Male,Delhi,1,2,Civil,BTech,8.42,2
STU00630,24,Male,Telangana,2,3,Civil,BTech,7.03,1
STU00631,22,Female,Tamil Nadu,3,2,Electronics,BTech,7.54,0
STU00632,21,Female,Tamil Nadu,2,3,Computer Science,MCA,6.86,0
STU00633,23,Male,Uttar Pradesh,3,3,Civil,BTech,6.83,0
STU00634,24,Male,Tamil Nadu,2,3,Information Technology,MCA,7.6,0
STU00635,23,Male,Telangana,2,2,Information Technology,MCA,7.71,0
STU00636,24,Female,Tamil Nadu,2,3,Mechanical,BE,6.75,0
STU00637,22,Male,Tamil Nadu,2,3,AI & DS,BTech,6.25,0
STU00638,24,Female,Maharashtra,2,3,Information Technology,MCA,7.67,3
STU00639,22,Male,Karnataka,2,3,Mechanical,BTech,6.77,0
STU00640,24,Male,Telangana,2,3,Electronics,BTech,7.87,2
STU00641,20,Female,Telangana,3,3,Mechanical,BTech,5.96,0
STU00642,24,Male,Karnataka,3,3,Electronics,BE,6.82,0
STU00643,23,Female,Uttar Pradesh,1,3,Mechanical,MCA,8.76,0
STU00644,23,Male,West Bengal,1,2,Mechanical,BE,8.38,0
STU00645,25,Other,West Bengal,2,3,Civil,MCA,8.21,0
STU00646,22,Male,West Bengal,2,3,Computer Science,BTech,6.04,1
STU00647,25,Male,Gujarat,2,2,Computer Science,BTech,7.34,0
STU00648,23,Male,Tamil Nadu,3,2,AI & DS,BTech,7.94,1
STU00649,20,Male,West Bengal,2,2,AI & DS,BTech,7.29,0
STU00650,23,Male,Uttar Pradesh,2,3,Information Technology,BTech,6.65,0
STU00651,20,Male,Delhi,1,2,Mechanical,MCA,6.64,0
STU00652,22,Male,Gujarat,1,3,Electronics,BTech,8.3,0
STU00653,25,Male,West Bengal,2,3,Information Technology,BTech,6.88,1
STU00654,25,Male,Karnataka,1,3,Electronics,MCA,8.95,0
STU00655,25,Male,Karnataka,1,3,Computer Science,BTech,6.41,0
STU00656,22,Male,West Bengal,3,2,Computer Science,BE,5.56,3
STU00657,21,Male,Gujarat,2,2,Computer Science,MCA,8.4,0
STU00658,23,Male,Telangana,2,3,Mechanical,BE,7.28,0
STU00659,21,Male,West Bengal,1,2,Computer Science,BE,8.53,0
STU00660,21,Female,Delhi,3,3,Electronics,MCA,6.68,0
STU00661,22,Female,Karnataka,2,3,Computer Science,MCA,7.31,0
STU00662,21,Male,Uttar Pradesh,2,3,Civil,BTech,8.19,2
STU00663,22,Male,Uttar Pradesh,3,3,Civil,MCA,7.85,0
STU00664,25,Male,Gujarat,2,1,Computer Science,BE,7.82,0
STU00665,22,Male,Tamil Nadu,3,3,Computer Science,BE,7.61,0
STU00666,23,Male,Delhi,1,3,Information Technology,BTech,7.74,0
STU00667,20,Male,Uttar Pradesh,3,3,Information Technology,MCA,6.21,0
STU00668,25,Male,Karnataka,1,2,Computer Science,BE,7.12,1
STU00669,24,Male,Telangana,3,3,Electronics,MCA,7.34,2
STU00670,21,Male,Uttar Pradesh,2,2,Computer Science,BE,7.32,1
STU00671,24,Male,Karnataka,2,2,Computer Science,MCA,8.16,0
STU00672,20,Male,Telangana,1,3,Mechanical,BE,8.13,0
STU00673,21,Male,West Bengal,2,2,Computer Science,BTech,7.45,0
STU00674,20,Male,Uttar Pradesh,3,2,Computer Science,BE,7.96,0
STU00675,25,Male,West Bengal,3,3,Electronics,BE,7.58,0
STU00676,20,Female,Gujarat,3,3,Electronics,BE,7.72,0
STU00677,22,Female,Tamil Nadu,3,2,Electronics,MCA,8.52,0
STU00678,25,Male,Uttar Pradesh,2,2,Civil,MCA,6.95,1
STU00679,24,Female,Delhi,1,2,Mechanical,MCA,9.41,0
STU00680,22,Male,Tamil Nadu,2,2,Computer Science,BE,7.49,0
STU00681,25,Female,Maharashtra,3,1,Information Technology,BTech,8.69,0
STU00682,22,Male,Maharashtra,1,3,Mechanical,BTech,6.65,0
STU00683,24,Female,Telangana,1,2,Mechanical,MCA,6.96,0
STU00684,25,Female,Maharashtra,3,2,Information Technology,BE,7.86,3
STU00685,20,Female,West Bengal,3,2,Civil,MCA,7.61,0
STU00686,22,Male,Gujarat,2,1,AI & DS,MCA,7.65,0
STU00687,23,Male,Uttar Pradesh,2,2,Computer Science,BTech,7.83,0
STU00688,24,Male,Delhi,1,3,AI & DS,BTech,7.2,0
STU00689,23,Female,Maharashtra,3,1,AI & DS,BTech,8.21,1
STU00690,23,Female,Tamil Nadu,2,2,Civil,BTech,8.65,0
STU00691,20,Female,Gujarat,2,3,AI & DS,MCA,7.55,0
STU00692,21,Male,Uttar Pradesh,3,2,Electronics,BE,7.26,1
STU00693,23,Male,Gujarat,1,3,AI & DS,MCA,6.94,0
STU00694,24,Female,Karnataka,2,3,Computer Science,MCA,6.34,1
STU00695,24,Male,Telangana,1,2,Civil,MCA,7.44,2
STU00696,20,Male,Karnataka,3,2,Mechanical,BTech,7.21,0
STU00697,20,Female,Telangana,2,1,Electronics,BE,8.6,0
STU00698,21,Male,Tamil Nadu,3,3,Civil,BTech,7.19,2
STU00699,22,Male,Telangana,2,2,AI & DS,BTech,8.08,0
STU00700,23,Male,West Bengal,2,3,Electronics,BE,6.79,0
STU00701,20,Male,Maharashtra,2,2,Civil,MCA,7.56,0
STU00702,24,Female,Delhi,3,2,AI & DS,MCA,8.1,0
STU00703,22,Female,Telangana,3,2,Civil,BE,7.74,2
STU00704,25,Male,Karnataka,3,2,Mechanical,BTech,7.78,0
STU00705,21,Female,Tamil Nadu,2,1,AI & DS,BE,7.42,0
STU00706,24,Male,Telangana,2,3,Information Technology,MCA,7.36,2
STU00707,23,Female,Telangana,3,2,Electronics,MCA,7.68,0
STU00708,24,Male,West Bengal,2,3,Computer Science,MCA,7.22,0
STU00709,24,Female,Delhi,3,3,Civil,BTech,7.17,0
STU00710,22,Male,Gujarat,3,2,Mechanical,BTech,7.94,2
STU00711,25,Female,Telangana,3,2,Mechanical,MCA,7.74,1
STU00712,20,Male,Tamil Nadu,2,2,Computer Science,BE,6.67,0
STU00713,23,Female,Maharashtra,2,3,Computer Science,BE,6.26,0
STU00714,23,Female,Tamil Nadu,2,2,Mechanical,BTech,7.78,0
STU00715,21,Male,Uttar Pradesh,2,3,Mechanical,BE,7.12,0
STU00716,24,Male,Maharashtra,1,1,Civil,BTech,7.15,0
STU00717,21,Male,Telangana,2,2,Civil,BTech,6.74,0
STU00718,23,Female,Delhi,2,3,Information Technology,MCA,6.17,0
STU00719,20,Female,Karnataka,3,3,Mechanical,MCA,6.66,0
STU00720,21,Male,Karnataka,3,2,Computer Science,BE,6.41,0
STU00721,21,Female,Telangana,2,3,Mechanical,MCA,5.91,1
STU00722,21,Female,Telangana,1,1,Mechanical,BE,7.1,0
STU00723,21,Female,Maharashtra,2,1,Information Technology,BTech,7.89,0
STU00724,23,Female,Maharashtra,3,1,Civil,MCA,6.99,0
STU00725,23,Female,Maharashtra,2,2,Mechanical,MCA,7.94,0
STU00726,20,Female,Maharashtra,2,1,AI & DS,BTech,7.13,0
STU00727,22,Male,Karnataka,1,1,Mechanical,BE,8.34,3
STU00728,23,Female,Gujarat,2,3,Mechanical,MCA,8.57,1
STU00729,23,Male,Maharashtra,1,1,Electronics,BE,7.63,2
STU00730,24,Male,Gujarat,2,3,Civil,MCA,7.47,0
STU00731,20,Female,Karnataka,1,1,Civil,MCA,7.96,0
STU00732,20,Female,Karnataka,2,3,Computer Science,BE,7.02,0
STU00733,22,Female,Delhi,2,3,Electronics,MCA,6.92,0
STU00734,23,Female,Maharashtra,3,3,Civil,BE,7.7,0
STU00735,20,Female,Delhi,2,1,Computer Science,BTech,7.97,0
STU00736,22,Male,West Bengal,1,2,Information Technology,BTech,8.37,1
STU00737,24,Male,Karnataka,3,3,Electronics,MCA,6.86,0
STU00738,25,Male,Gujarat,2,3,Mechanical,BTech,6.48,0
STU00739,21,Male,Gujarat,3,3,Electronics,MCA,6.81,0
STU00740,23,Female,Karnataka,3,3,Computer Science,BTech,7.89,1
STU00741,21,Female,Tamil Nadu,3,2,Electronics,BE,8.48,2
STU00742,25,Male,Karnataka,1,3,Electronics,BE,7.22,0
STU00743,22,Male,Uttar Pradesh,2,1,Mechanical,BE,7.31,3
STU00744,25,Female,Tamil Nadu,1,1,Computer Science,BTech,7.6,2
STU00745,21,Male,Karnataka,2,3,Mechanical,MCA,6.82,0
STU00746,21,Female,Uttar Pradesh,2,3,Electronics,MCA,7.92,1
STU00747,24,Female,West Bengal,2,1,Computer Science,BE,6.88,0
STU00748,24,Male,Gujarat,2,2,AI & DS,BE,7.23,0
STU00749,24,Female,Telangana,3,3,Civil,MCA,7.31,0
STU00750,22,Male,Delhi,2,1,Mechanical,BE,7.21,0
STU00751,21,Male,Maharashtra,3,2,Computer Science,MCA,7.99,0
STU00752,23,Other,Tamil Nadu,3,3,Computer Science,BE,7.1,0
STU00753,22,Male,Gujarat,3,3,Computer Science,MCA,8.64,0
STU00754,25,Male,Delhi,1,2,Computer Science,BE,7.89,1
STU00755,24,Male,West Bengal,3,3,Mechanical,BE,7.91,0
STU00756,23,Male,Maharashtra,2,3,Computer Science,BE,5.64,1
STU00757,22,Female,Maharashtra,2,3,Computer Science,MCA,6.28,0
STU00758,24,Female,Delhi,1,2,AI & DS,MCA,7.3,1
STU00759,22,Female,Maharashtra,1,3,Information Technology,BE,8.13,0
STU00760,21,Female,Telangana,1,3,AI & DS,BE,6.52,0
STU00761,22,Male,Delhi,1,1,Computer Science,BE,8.48,2
STU00762,25,Female,Telangana,3,2,AI & DS,BTech,9.09,2
STU00763,24,Female,Tamil Nadu,3,2,AI & DS,MCA,7.59,0
STU00764,21,Female,Gujarat,3,3,Civil,BTech,7.09,0
STU00765,25,Female,Delhi,2,2,Mechanical,BTech,5.27,0
STU00766,25,Male,Uttar Pradesh,1,3,Computer Science,MCA,7.98,0
STU00767,24,Male,West Bengal,1,1,AI & DS,MCA,7.73,0
STU00768,23,Male,Maharashtra,2,3,Civil,MCA,6.87,0
STU00769,25,Male,West Bengal,2,2,Civil,BTech,8.43,3
STU00770,22,Female,Tamil Nadu,2,3,Computer Science,BE,7.5,0
STU00771,21,Male,Uttar Pradesh,3,2,Mechanical,MCA,6.84,0
STU00772,20,Male,Uttar Pradesh,3,1,Electronics,BE,8.02,2
STU00773,21,Male,Uttar Pradesh,1,3,Civil,MCA,5.15,0
STU00774,25,Male,Telangana,2,2,AI & DS,MCA,7.12,0
STU00775,25,Male,Delhi,2,1,Civil,MCA,8.4,0
STU00776,20,Male,Tamil Nadu,2,3,AI & DS,MCA,6.86,0
